,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi
2018-12-31 07:00:00,22.2,75,10,10.8
2018-12-31 10:00:00,25.1,60,13,8.633333333333333
2018-12-31 13:00:00,27.3,55,17,22.2
2018-12-31 16:00:00,27.8,45,17,34.13333333333333
2018-12-31 19:00:00,23.6,50,23,36.2
2018-12-31 22:00:00,22.6,60,27,36.23333333333333
2019-01-01 01:00:00,21.3,50,23,21.433333333333334
2019-01-01 04:00:00,20.6,50,26,15.800000000000002
2019-01-01 07:00:00,19.7,50,29,8.0
2019-01-01 10:00:00,24.5,45,31,7.0
2019-01-01 13:00:00,27.5,45,31,12.8
2019-01-01 16:00:00,28.1,45,26,42.8
2019-01-01 19:00:00,22.7,45,27,66.8
2019-01-01 22:00:00,21.6,50,33,53.13333333333333
2019-01-02 01:00:00,20.8,55,41,36.53333333333333
2019-01-02 04:00:00,20.2,50,37,22.899999999999995
2019-01-02 07:00:00,19.6,40,34,9.666666666666666
2019-01-02 10:00:00,24.2,45,38,9.1
2019-01-02 13:00:00,26.8,55,37,16.7
2019-01-02 16:00:00,28.2,60,32,44.53333333333333
2019-01-02 19:00:00,22.8,75,30,54.56666666666667
2019-01-02 22:00:00,21.7,75,31,52.23333333333333
2019-01-03 01:00:00,20.7,70,29,44.9
2019-01-03 04:00:00,20.2,60,25,35.99999999999999
2019-01-03 07:00:00,19.8,55,24,22.8
2019-01-03 10:00:00,25.0,50,22,21.366666666666664
2019-01-03 13:00:00,28.0,50,23,25.03333333333333
2019-01-03 16:00:00,29.1,50,14,46.20000000000001
2019-01-03 19:00:00,24.9,55,13,57.2
2019-01-03 22:00:00,23.8,70,23,59.96666666666666
2019-01-04 01:00:00,23.0,65,31,53.8
2019-01-04 04:00:00,22.3,75,29,41.46666666666666
2019-01-04 07:00:00,22.3,85,32,30.433333333333337
2019-01-04 10:00:00,26.7,85,36,26.7
2019-01-04 13:00:00,27.7,85,39,38.16666666666666
2019-01-04 16:00:00,27.7,80,35,48.26666666666667
2019-01-04 19:00:00,24.6,80,29,48.46666666666666
2019-01-04 22:00:00,24.0,85,30,50.46666666666667
2019-01-05 01:00:00,24.3,75,29,46.86666666666667
2019-01-05 04:00:00,23.6,75,32,45.400000000000006
2019-01-05 07:00:00,23.3,80,40,44.3
2019-01-05 10:00:00,24.4,90,47,36.7
2019-01-05 13:00:00,26.5,100,42,39.43333333333334
2019-01-05 16:00:00,25.9,110,38,58.96666666666666
2019-01-05 19:00:00,24.3,95,36,65.69999999999999
2019-01-05 22:00:00,23.8,90,42,71.5
2019-01-06 01:00:00,23.6,100,43,54.95
2019-01-06 04:00:00,23.7,100,43,56.4
2019-01-06 07:00:00,23.6,95,37,45.36666666666667
2019-01-06 10:00:00,24.1,90,38,34.3
2019-01-06 13:00:00,27.5,100,36,45.833333333333336
2019-01-06 16:00:00,30.0,100,29,62.3
2019-01-06 19:00:00,25.9,110,29,69.63333333333333
2019-01-06 22:00:00,25.0,95,27,75.86666666666666
2019-01-07 01:00:00,23.7,90,27,65.16666666666666
2019-01-07 04:00:00,23.0,90,31,49.16666666666666
2019-01-07 07:00:00,22.9,95,33,37.8
2019-01-07 10:00:00,28.0,95,29,41.4
2019-01-07 13:00:00,31.7,100,20,50.20000000000001
2019-01-07 16:00:00,31.6,95,19,75.7
2019-01-07 19:00:00,27.6,115,20,77.83333333333333
2019-01-07 22:00:00,26.3,105,24,74.96666666666667
2019-01-08 01:00:00,25.0,100,27,71.23333333333333
2019-01-08 04:00:00,24.1,105,31,69.5
2019-01-08 07:00:00,23.8,120,39,34.1
2019-01-08 10:00:00,29.3,135,38,24.5
2019-01-08 13:00:00,31.5,165,24,21.966666666666665
2019-01-08 16:00:00,31.8,175,20,23.700000000000003
2019-01-08 19:00:00,26.2,205,18,26.133333333333336
2019-01-08 22:00:00,25.3,185,15,28.366666666666664
2019-01-09 01:00:00,24.3,160,19,39.56666666666666
2019-01-09 04:00:00,23.5,145,18,43.66666666666666
2019-01-09 07:00:00,23.2,130,16,29.933333333333334
2019-01-09 10:00:00,28.7,105,17,28.73333333333333
2019-01-09 13:00:00,31.8,125,13,39.73333333333333
2019-01-09 16:00:00,32.0,130,9,57.46666666666666
2019-01-09 19:00:00,27.8,115,9,52.333333333333336
2019-01-09 22:00:00,26.1,110,12,46.23333333333333
2019-01-10 01:00:00,25.2,115,16,45.7
2019-01-10 04:00:00,24.5,100,17,56.2
2019-01-10 07:00:00,24.1,95,21,47.96666666666667
2019-01-10 10:00:00,28.8,90,24,47.46666666666666
2019-01-10 13:00:00,31.9,90,16,50.53333333333333
2019-01-10 16:00:00,31.9,95,15,68.53333333333333
2019-01-10 19:00:00,28.0,110,17,75.03333333333332
2019-01-10 22:00:00,26.8,105,19,72.8
2019-01-11 01:00:00,25.7,100,22,68.89999999999999
2019-01-11 04:00:00,24.8,95,23,75.33333333333333
2019-01-11 07:00:00,24.2,95,29,60.36666666666667
2019-01-11 10:00:00,29.4,95,31,51.833333333333336
2019-01-11 13:00:00,32.1,90,18,57.53333333333333
2019-01-11 16:00:00,31.8,90,17,83.89999999999999
2019-01-11 19:00:00,28.8,95,17,98.13333333333333
2019-01-11 22:00:00,27.5,80,24,83.49999999999999
2019-01-12 01:00:00,25.8,80,27,68.53333333333335
2019-01-12 04:00:00,24.9,80,25,66.1
2019-01-12 07:00:00,24.3,85,24,60.4
2019-01-12 10:00:00,29.8,80,24,52.93333333333334
2019-01-12 13:00:00,32.7,70,18,56.333333333333336
2019-01-12 16:00:00,32.7,60,17,71.46666666666665
2019-01-12 19:00:00,29.0,70,23,81.0
2019-01-12 22:00:00,27.6,65,24,84.86666666666667
2019-01-13 01:00:00,26.3,65,26,71.2
2019-01-13 04:00:00,25.1,75,29,62.366666666666674
2019-01-13 07:00:00,24.2,85,25,47.4
2019-01-13 10:00:00,30.5,80,23,37.333333333333336
2019-01-13 13:00:00,32.9,65,18,44.06666666666666
2019-01-13 16:00:00,33.3,60,17,62.6
2019-01-13 19:00:00,28.9,65,18,67.06666666666668
2019-01-13 22:00:00,27.3,60,19,62.8
2019-01-14 01:00:00,26.0,55,23,59.96666666666667
2019-01-14 04:00:00,24.8,65,27,58.8
2019-01-14 07:00:00,24.2,75,26,50.79999999999999
2019-01-14 10:00:00,30.3,80,21,39.93333333333333
2019-01-14 13:00:00,32.9,60,14,41.2
2019-01-14 16:00:00,33.5,60,12,58.93333333333334
2019-01-14 19:00:00,29.5,60,17,64.7
2019-01-14 22:00:00,28.0,70,19,70.3
2019-01-15 01:00:00,26.0,70,21,64.60000000000001
2019-01-15 04:00:00,24.7,70,20,60.76666666666667
2019-01-15 07:00:00,24.2,85,16,56.833333333333336
2019-01-15 10:00:00,30.0,85,14,65.5
2019-01-15 13:00:00,32.9,75,9,60.96666666666667
2019-01-15 16:00:00,32.6,55,6,53.4
2019-01-15 19:00:00,29.2,40,5,44.26666666666666
2019-01-15 22:00:00,26.8,55,14,47.66666666666666
2019-01-16 01:00:00,25.7,80,18,55.9
2019-01-16 04:00:00,24.9,90,19,56.5
2019-01-16 07:00:00,24.5,110,8,52.96666666666666
2019-01-16 10:00:00,30.0,115,8,48.1
2019-01-16 13:00:00,31.2,100,9,52.43333333333334
2019-01-16 16:00:00,31.6,90,10,68.7
2019-01-16 19:00:00,30.0,90,12,74.9
2019-01-16 22:00:00,28.8,75,18,74.66666666666667
2019-01-17 01:00:00,26.7,70,20,72.63333333333334
2019-01-17 04:00:00,25.0,80,22,63.7
2019-01-17 07:00:00,24.1,95,22,47.7
2019-01-17 10:00:00,29.4,95,23,35.7
2019-01-17 13:00:00,32.1,80,22,36.266666666666666
2019-01-17 16:00:00,31.0,70,22,52.63333333333333
2019-01-17 19:00:00,28.3,70,31,59.5
2019-01-17 22:00:00,27.8,70,28,60.1
2019-01-18 01:00:00,25.9,90,20,53.16666666666666
2019-01-18 04:00:00,24.5,90,18,37.6
2019-01-18 07:00:00,23.5,85,15,25.96666666666667
2019-01-18 10:00:00,26.9,80,22,21.85
2019-01-18 13:00:00,29.8,70,20,32.5
2019-01-18 16:00:00,30.0,70,17,46.03333333333334
2019-01-18 19:00:00,26.6,95,15,51.2
2019-01-18 22:00:00,25.2,110,24,61.0
2019-01-19 01:00:00,23.5,105,25,62.8
2019-01-19 04:00:00,22.8,105,25,60.66666666666666
2019-01-19 07:00:00,22.8,100,24,39.1
2019-01-19 10:00:00,28.8,85,21,27.53333333333333
2019-01-19 13:00:00,31.2,75,21,30.83333333333333
2019-01-19 16:00:00,32.2,60,17,49.96666666666667
2019-01-19 19:00:00,27.9,85,16,66.26666666666667
2019-01-19 22:00:00,26.6,80,15,64.3
2019-01-20 01:00:00,25.9,95,20,63.36666666666667
2019-01-20 04:00:00,24.6,95,23,61.83333333333334
2019-01-20 07:00:00,23.9,95,20,50.23333333333333
2019-01-20 10:00:00,29.8,80,17,38.06666666666667
2019-01-20 13:00:00,33.0,55,16,47.86666666666667
2019-01-20 16:00:00,33.8,50,15,68.66666666666667
2019-01-20 19:00:00,29.6,60,16,78.66666666666667
2019-01-20 22:00:00,27.8,65,18,74.66666666666667
2019-01-21 01:00:00,26.1,85,17,69.0
2019-01-21 04:00:00,24.7,90,17,68.69999999999999
2019-01-21 07:00:00,23.9,100,16,60.23333333333333
2019-01-21 10:00:00,30.2,80,16,53.53333333333334
2019-01-21 13:00:00,33.4,55,13,58.66666666666666
2019-01-21 16:00:00,33.5,40,12,73.2
2019-01-21 19:00:00,29.5,60,22,82.76666666666667
2019-01-21 22:00:00,27.4,70,23,85.93333333333334
2019-01-22 01:00:00,25.6,75,16,88.26666666666667
2019-01-22 04:00:00,24.4,75,18,77.96666666666667
2019-01-22 07:00:00,24.3,100,29,56.2
2019-01-22 10:00:00,30.2,105,27,45.26666666666667
2019-01-22 13:00:00,32.7,80,21,43.333333333333336
2019-01-22 16:00:00,33.8,75,18,56.2
2019-01-22 19:00:00,28.9,90,19,57.79999999999999
2019-01-22 22:00:00,26.5,90,19,63.4
2019-01-23 01:00:00,24.4,95,23,63.76666666666667
2019-01-23 04:00:00,23.1,100,23,67.36666666666666
2019-01-23 07:00:00,22.3,80,17,39.96666666666667
2019-01-23 10:00:00,28.6,65,18,34.2
2019-01-23 13:00:00,31.3,55,18,36.333333333333336
2019-01-23 16:00:00,32.5,55,16,59.96666666666667
2019-01-23 19:00:00,27.5,70,18,80.39999999999999
2019-01-23 22:00:00,25.4,95,16,92.33333333333331
2019-01-24 01:00:00,23.5,90,17,97.23333333333332
2019-01-24 04:00:00,22.1,90,18,86.86666666666667
2019-01-24 07:00:00,21.4,90,17,62.2
2019-01-24 10:00:00,28.6,80,19,36.46666666666667
2019-01-24 13:00:00,32.0,85,13,50.3
2019-01-24 16:00:00,33.0,85,11,75.23333333333333
2019-01-24 19:00:00,27.3,85,11,85.0
2019-01-24 22:00:00,25.4,75,17,90.06666666666668
2019-01-25 01:00:00,23.2,80,19,92.6
2019-01-25 04:00:00,21.6,75,16,76.95
2019-01-25 07:00:00,20.7,75,15,88.2
2019-01-25 10:00:00,28.1,75,16,45.2
2019-01-25 13:00:00,31.6,75,18,55.4
2019-01-25 16:00:00,33.0,85,17,88.06666666666666
2019-01-25 19:00:00,27.9,85,19,93.0
2019-01-25 22:00:00,25.6,70,27,104.53333333333336
2019-01-26 01:00:00,24.0,75,32,106.66666666666669
2019-01-26 04:00:00,22.7,80,33,100.8
2019-01-26 07:00:00,21.8,80,35,53.53333333333333
2019-01-26 10:00:00,28.4,85,32,39.06666666666667
2019-01-26 13:00:00,30.8,75,24,45.36666666666667
2019-01-26 16:00:00,31.9,60,20,65.66666666666667
2019-01-26 19:00:00,25.9,70,26,76.96666666666665
2019-01-26 22:00:00,24.0,75,26,98.9
2019-01-27 01:00:00,22.5,90,21,96.25
2019-01-27 04:00:00,21.2,85,20,64.5
2019-01-27 07:00:00,20.5,75,20,30.066666666666663
2019-01-27 10:00:00,26.3,60,22,29.1
2019-01-27 13:00:00,30.1,55,25,42.66666666666666
2019-01-27 16:00:00,31.4,55,21,69.2
2019-01-27 19:00:00,25.9,75,23,84.03333333333333
2019-01-27 22:00:00,24.0,95,19,91.33333333333331
2019-01-28 01:00:00,22.1,95,19,96.25
2019-01-28 04:00:00,20.9,85,20,96.25
2019-01-28 07:00:00,20.0,75,16,96.25
2019-01-28 10:00:00,27.5,60,15,96.25
2019-01-28 13:00:00,31.8,50,17,96.25
2019-01-28 16:00:00,32.6,55,16,96.25
2019-01-28 19:00:00,26.8,70,15,96.25
2019-01-28 22:00:00,24.6,70,18,96.25
2019-01-29 01:00:00,22.6,70,23,68.50416666666665
2019-01-29 04:00:00,21.4,80,22,68.50416666666665
2019-01-29 07:00:00,20.7,85,20,68.50416666666665
2019-01-29 10:00:00,28.2,80,16,68.50416666666665
2019-01-29 13:00:00,31.6,70,10,68.50416666666665
2019-01-29 16:00:00,32.7,80,8,68.50416666666665
2019-01-29 19:00:00,27.5,120,7,68.50416666666665
2019-01-29 22:00:00,25.3,85,5,68.50416666666665
2019-01-30 01:00:00,23.9,130,14,68.50416666666665
2019-01-30 04:00:00,22.5,120,18,68.50416666666665
2019-01-30 07:00:00,21.7,130,20,68.50416666666665
2019-01-30 10:00:00,28.9,135,19,68.50416666666665
2019-01-30 13:00:00,32.4,140,10,68.50416666666665
2019-01-30 16:00:00,33.1,105,8,68.50416666666665
2019-01-30 19:00:00,29.1,115,8,68.50416666666665
2019-01-30 22:00:00,27.1,85,8,68.50416666666665
2019-01-31 01:00:00,25.1,80,14,68.50416666666665
2019-01-31 04:00:00,23.8,85,18,68.50416666666665
2019-01-31 07:00:00,23.1,75,22,68.50416666666665
2019-01-31 10:00:00,29.6,70,21,68.50416666666665
2019-01-31 13:00:00,34.0,60,15,68.50416666666665
2019-01-31 16:00:00,34.7,65,16,68.50416666666665
2019-01-31 19:00:00,30.2,65,22,68.50416666666665
2019-01-31 22:00:00,28.1,65,28,68.50416666666665
2019-02-01 01:00:00,26.5,70,31,68.50416666666665
2019-02-01 04:00:00,24.8,80,28,68.50416666666665
2019-02-01 07:00:00,24.1,100,29,68.50416666666665
2019-02-01 10:00:00,29.9,95,29,68.50416666666665
2019-02-01 13:00:00,31.8,85,19,68.50416666666665
2019-02-01 16:00:00,30.8,80,14,68.50416666666665
2019-02-01 19:00:00,28.1,75,23,68.50416666666665
2019-02-01 22:00:00,26.8,75,25,68.50416666666665
2019-02-02 01:00:00,25.0,65,26,68.50416666666665
2019-02-02 04:00:00,23.9,65,27,68.50416666666665
2019-02-02 07:00:00,23.6,75,24,68.50416666666665
2019-02-02 10:00:00,30.0,80,19,68.50416666666665
2019-02-02 13:00:00,32.5,65,12,68.50416666666665
2019-02-02 16:00:00,33.8,65,8,68.50416666666665
2019-02-02 19:00:00,30.2,50,9,68.50416666666665
2019-02-02 22:00:00,27.7,40,16,68.50416666666665
2019-02-03 01:00:00,26.1,70,18,96.25
2019-02-03 04:00:00,24.9,75,16,96.25
2019-02-03 07:00:00,24.1,90,14,96.25
2019-02-03 10:00:00,30.9,100,13,96.25
2019-02-03 13:00:00,35.0,85,6,96.25
2019-02-03 16:00:00,35.5,75,6,96.25
2019-02-03 19:00:00,31.3,45,7,96.25
2019-02-03 22:00:00,28.5,50,13,96.25
2019-02-04 01:00:00,27.1,65,16,96.25
2019-02-04 04:00:00,26.0,70,14,96.25
2019-02-04 07:00:00,25.6,80,13,96.25
2019-02-04 10:00:00,32.0,80,14,96.25
2019-02-04 13:00:00,35.6,80,7,96.25
2019-02-04 16:00:00,36.1,75,9,96.25
2019-02-04 19:00:00,31.9,60,8,96.25
2019-02-04 22:00:00,29.3,50,12,96.25
2019-02-05 01:00:00,27.2,65,12,96.25
2019-02-05 04:00:00,25.8,60,12,96.25
2019-02-05 07:00:00,24.9,40,10,96.25
2019-02-05 10:00:00,31.9,45,10,96.25
2019-02-05 13:00:00,36.5,55,5,96.25
2019-02-05 16:00:00,36.6,90,8,96.25
2019-02-05 19:00:00,31.6,45,10,96.25
2019-02-05 22:00:00,28.7,60,10,96.25
2019-02-06 01:00:00,27.1,65,11,96.25
2019-02-06 04:00:00,25.9,80,10,96.25
2019-02-06 07:00:00,25.2,125,10,96.25
2019-02-06 10:00:00,31.4,125,9,96.25
2019-02-06 13:00:00,34.7,145,7,96.25
2019-02-06 16:00:00,36.1,150,7,96.25
2019-02-06 19:00:00,30.4,260,9,96.25
2019-02-06 22:00:00,28.0,160,2,96.25
2019-02-07 01:00:00,26.9,145,9,96.25
2019-02-07 04:00:00,25.9,145,10,96.25
2019-02-07 07:00:00,25.4,135,9,96.25
2019-02-07 10:00:00,31.2,120,8,96.25
2019-02-07 13:00:00,35.0,110,5,96.25
2019-02-07 16:00:00,35.9,110,6,96.25
2019-02-07 19:00:00,31.3,5,7,96.25
2019-02-07 22:00:00,28.1,55,8,96.25
2019-02-08 01:00:00,26.6,85,14,32.74166666666667
2019-02-08 04:00:00,25.9,90,15,32.74166666666667
2019-02-08 07:00:00,25.2,85,15,32.74166666666667
2019-02-08 10:00:00,32.0,80,15,32.74166666666667
2019-02-08 13:00:00,35.9,65,8,32.74166666666667
2019-02-08 16:00:00,36.7,75,5,32.74166666666667
2019-02-08 19:00:00,32.2,325,3,29.95
2019-02-08 22:00:00,29.2,235,2,35.53333333333334
2019-02-09 01:00:00,27.9,75,5,50.45
2019-02-09 04:00:00,26.8,105,5,42.53333333333334
2019-02-09 07:00:00,25.8,120,9,37.2
2019-02-09 10:00:00,32.2,125,8,39.266666666666666
2019-02-09 13:00:00,36.8,85,8,41.2
2019-02-09 16:00:00,37.1,115,7,34.300000000000004
2019-02-09 19:00:00,32.7,70,5,35.23333333333333
2019-02-09 22:00:00,29.7,90,8,36.8
2019-02-10 01:00:00,28.3,105,7,36.66666666666666
2019-02-10 04:00:00,27.0,135,7,45.16666666666666
2019-02-10 07:00:00,26.0,135,8,52.5
2019-02-10 10:00:00,32.8,115,6,48.36666666666667
2019-02-10 13:00:00,37.4,20,7,37.23333333333333
2019-02-10 16:00:00,37.9,80,8,27.9
2019-02-10 19:00:00,33.0,140,6,29.2
2019-02-10 22:00:00,29.9,100,12,34.1
2019-02-11 01:00:00,28.0,95,16,35.5
2019-02-11 04:00:00,26.8,115,19,37.36666666666667
2019-02-11 07:00:00,26.7,115,20,32.666666666666664
2019-02-11 10:00:00,31.8,100,23,34.8
2019-02-11 13:00:00,34.7,115,22,36.66666666666666
2019-02-11 16:00:00,35.6,125,19,33.63333333333333
2019-02-11 19:00:00,30.2,85,23,32.3
2019-02-11 22:00:00,28.4,85,25,33.56666666666667
2019-02-12 01:00:00,27.3,95,26,40.63333333333333
2019-02-12 04:00:00,26.3,100,26,42.4
2019-02-12 07:00:00,26.0,100,26,32.96666666666667
2019-02-12 10:00:00,30.9,95,27,36.3
2019-02-12 13:00:00,33.2,90,15,44.26666666666667
2019-02-12 16:00:00,32.9,80,15,57.6
2019-02-12 19:00:00,29.9,75,20,64.83333333333333
2019-02-12 22:00:00,28.2,65,31,72.93333333333334
2019-02-13 01:00:00,26.8,70,34,78.66666666666667
2019-02-13 04:00:00,25.8,65,32,84.43333333333332
2019-02-13 07:00:00,25.5,75,25,64.76666666666667
2019-02-13 10:00:00,32.3,75,24,56.03333333333334
2019-02-13 13:00:00,35.0,75,19,58.46666666666667
2019-02-13 16:00:00,36.2,75,15,61.6
2019-02-13 19:00:00,31.2,75,19,54.66666666666666
2019-02-13 22:00:00,29.0,65,22,39.8
2019-02-14 01:00:00,27.0,75,18,72.33333333333333
2019-02-14 04:00:00,25.7,90,13,78.03333333333335
2019-02-14 07:00:00,25.2,95,16,56.9
2019-02-14 10:00:00,31.5,95,18,47.833333333333336
2019-02-14 13:00:00,34.4,100,16,41.23333333333334
2019-02-14 16:00:00,34.2,105,13,39.13333333333333
2019-02-14 19:00:00,30.6,85,15,42.06666666666667
2019-02-14 22:00:00,28.0,85,22,44.29999999999999
2019-02-15 01:00:00,26.9,95,17,41.35
2019-02-15 04:00:00,26.0,100,19,40.266666666666666
2019-02-15 07:00:00,25.4,105,21,37.03333333333334
2019-02-15 10:00:00,31.0,110,24,41.23333333333333
2019-02-15 13:00:00,34.4,120,18,43.23333333333333
2019-02-15 16:00:00,34.5,130,14,38.2
2019-02-15 19:00:00,30.4,80,9,36.266666666666666
2019-02-15 22:00:00,28.0,90,18,43.16666666666666
2019-02-16 01:00:00,26.5,115,18,49.16666666666666
2019-02-16 04:00:00,25.4,125,16,58.2
2019-02-16 07:00:00,24.9,140,16,49.29999999999999
2019-02-16 10:00:00,30.8,135,17,39.7
2019-02-16 13:00:00,34.5,155,15,34.1
2019-02-16 16:00:00,35.5,155,17,28.8
2019-02-16 19:00:00,30.2,200,14,33.93333333333334
2019-02-16 22:00:00,27.8,210,9,37.6
2019-02-17 01:00:00,26.2,210,13,57.26666666666667
2019-02-17 04:00:00,25.3,205,16,50.53333333333333
2019-02-17 07:00:00,25.0,225,14,36.2
2019-02-17 10:00:00,30.4,245,11,30.100000000000005
2019-02-17 13:00:00,32.9,270,10,22.866666666666664
2019-02-17 16:00:00,33.4,245,15,21.7
2019-02-17 19:00:00,30.1,245,14,23.46666666666667
2019-02-17 22:00:00,27.6,255,14,29.899999999999995
2019-02-18 01:00:00,25.3,260,15,35.13333333333333
2019-02-18 04:00:00,23.9,260,15,34.4
2019-02-18 07:00:00,23.3,265,15,27.13333333333333
2019-02-18 10:00:00,29.6,255,12,23.7
2019-02-18 13:00:00,34.6,245,7,20.9
2019-02-18 16:00:00,35.3,225,7,18.4
2019-02-18 19:00:00,31.1,230,15,20.15
2019-02-18 22:00:00,28.2,225,13,25.688095238095237
2019-02-19 01:00:00,26.6,210,13,40.66666666666666
2019-02-19 04:00:00,25.4,195,14,33.666666666666664
2019-02-19 07:00:00,24.9,190,15,22.46666666666667
2019-02-19 10:00:00,30.6,180,12,22.366666666666664
2019-02-19 13:00:00,34.5,165,9,20.3
2019-02-19 16:00:00,35.7,170,12,23.15
2019-02-19 19:00:00,30.8,230,8,19.23333333333333
2019-02-19 22:00:00,27.6,250,3,21.566666666666663
2019-02-20 01:00:00,26.4,95,4,31.53333333333333
2019-02-20 04:00:00,25.1,115,8,41.66666666666666
2019-02-20 07:00:00,24.4,130,12,39.3
2019-02-20 10:00:00,31.0,135,15,30.2
2019-02-20 13:00:00,34.4,160,12,26.46666666666667
2019-02-20 16:00:00,36.0,155,12,31.5
2019-02-20 19:00:00,31.0,190,3,44.333333333333336
2019-02-20 22:00:00,27.8,155,5,41.13333333333333
2019-02-21 01:00:00,26.3,130,11,43.73333333333333
2019-02-21 04:00:00,25.3,135,12,49.133333333333326
2019-02-21 07:00:00,24.9,140,13,38.66666666666667
2019-02-21 10:00:00,31.6,120,11,34.733333333333334
2019-02-21 13:00:00,35.8,120,7,29.33333333333333
2019-02-21 16:00:00,36.3,125,7,30.33333333333333
2019-02-21 19:00:00,31.9,75,3,37.96666666666666
2019-02-21 22:00:00,28.7,110,2,41.96666666666666
2019-02-22 01:00:00,27.3,140,8,49.05
2019-02-22 04:00:00,26.0,150,11,60.6
2019-02-22 07:00:00,25.0,155,14,44.03333333333333
2019-02-22 10:00:00,32.3,145,13,29.5
2019-02-22 13:00:00,35.3,140,11,21.666666666666668
2019-02-22 16:00:00,36.5,160,12,23.866666666666664
2019-02-22 19:00:00,32.2,205,12,30.33333333333333
2019-02-22 22:00:00,28.8,205,11,42.2
2019-02-23 01:00:00,27.3,215,11,51.93333333333334
2019-02-23 04:00:00,26.1,210,11,54.1
2019-02-23 07:00:00,25.8,205,11,36.93333333333333
2019-02-23 10:00:00,32.1,210,8,33.2
2019-02-23 13:00:00,36.9,230,8,30.6
2019-02-23 16:00:00,38.2,215,6,30.73333333333333
2019-02-23 19:00:00,33.4,225,8,37.93333333333333
2019-02-23 22:00:00,29.9,220,15,40.36666666666667
2019-02-24 01:00:00,28.1,265,13,47.866666666666674
2019-02-24 04:00:00,26.6,280,11,60.5
2019-02-24 07:00:00,25.4,270,4,40.96666666666667
2019-02-24 10:00:00,31.9,195,3,29.666666666666668
2019-02-24 13:00:00,37.4,180,2,29.633333333333336
2019-02-24 16:00:00,37.5,130,6,28.03333333333333
2019-02-24 19:00:00,32.1,295,3,29.966666666666665
2019-02-24 22:00:00,29.1,170,4,37.66666666666666
2019-02-25 01:00:00,27.9,150,11,42.0
2019-02-25 04:00:00,26.5,145,15,49.5
2019-02-25 07:00:00,25.8,160,22,43.16666666666666
2019-02-25 10:00:00,32.1,155,21,30.866666666666664
2019-02-25 13:00:00,36.3,155,14,25.633333333333336
2019-02-25 16:00:00,37.4,145,16,29.15
2019-02-25 19:00:00,31.1,170,11,32.0
2019-02-25 22:00:00,28.7,155,10,35.76666666666667
2019-02-26 01:00:00,27.5,190,17,44.16666666666666
2019-02-26 04:00:00,26.4,185,18,37.73333333333333
2019-02-26 07:00:00,26.3,215,16,29.899999999999995
2019-02-26 10:00:00,32.5,195,10,24.8
2019-02-26 13:00:00,36.0,130,13,27.566666666666663
2019-02-26 16:00:00,35.6,140,15,28.2
2019-02-26 19:00:00,29.1,90,5,26.5
2019-02-26 22:00:00,27.4,90,12,34.800000000000004
2019-02-27 01:00:00,26.1,105,16,40.7
2019-02-27 04:00:00,25.2,105,17,45.866666666666674
2019-02-27 07:00:00,25.4,105,18,38.96666666666667
2019-02-27 10:00:00,31.6,110,19,39.6
2019-02-27 13:00:00,33.8,125,12,42.23333333333333
2019-02-27 16:00:00,34.5,130,9,42.63333333333333
2019-02-27 19:00:00,31.6,100,10,41.6
2019-02-27 22:00:00,28.5,80,11,43.76666666666667
2019-02-28 01:00:00,26.7,125,13,49.6
2019-02-28 04:00:00,25.8,135,12,49.16666666666666
2019-02-28 07:00:00,25.7,135,16,41.2
2019-02-28 10:00:00,32.4,140,15,39.53333333333333
2019-02-28 13:00:00,36.2,140,13,34.666666666666664
2019-02-28 16:00:00,37.3,145,16,36.5
2019-02-28 19:00:00,31.7,215,10,47.05
2019-02-28 22:00:00,28.6,195,14,53.3
2019-03-01 01:00:00,27.2,190,14,55.23333333333334
2019-03-01 04:00:00,26.2,185,13,52.86666666666667
2019-03-01 07:00:00,25.9,175,13,43.96666666666666
2019-03-01 10:00:00,32.4,155,12,40.73333333333333
2019-03-01 13:00:00,36.5,150,8,34.36666666666667
2019-03-01 16:00:00,37.6,160,9,28.96666666666667
2019-03-01 19:00:00,31.7,295,2,33.46666666666667
2019-03-01 22:00:00,29.1,75,5,40.0
2019-03-02 01:00:00,27.7,140,4,48.56666666666666
2019-03-02 04:00:00,26.4,160,4,52.06666666666666
2019-03-02 07:00:00,26.3,190,3,44.23333333333333
2019-03-02 10:00:00,32.5,165,2,41.6
2019-03-02 13:00:00,37.4,200,2,37.96666666666666
2019-03-02 16:00:00,38.3,210,3,32.93333333333333
2019-03-02 19:00:00,31.5,305,9,33.5
2019-03-02 22:00:00,29.5,220,8,40.43333333333333
2019-03-03 01:00:00,28.5,230,11,44.26666666666667
2019-03-03 04:00:00,26.9,230,10,39.13333333333333
2019-03-03 07:00:00,26.3,225,12,34.13333333333333
2019-03-03 10:00:00,32.5,225,12,35.7
2019-03-03 13:00:00,36.4,255,7,37.1
2019-03-03 16:00:00,38.5,235,6,35.5
2019-03-03 19:00:00,33.1,240,5,36.56666666666667
2019-03-03 22:00:00,30.2,220,10,44.66666666666666
2019-03-04 01:00:00,28.6,220,12,49.833333333333336
2019-03-04 04:00:00,27.0,215,13,46.633333333333326
