,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen
2018-08-25 22:00:00,25.2,270,29,11.2
2018-08-26 01:00:00,24.4,275,30,14.766666666666666
2018-08-26 04:00:00,23.7,280,31,16.2
2018-08-26 07:00:00,23.8,285,23,19.03333333333333
2018-08-26 10:00:00,25.1,285,22,17.633333333333333
2018-08-26 13:00:00,24.8,280,21,14.6
2018-08-26 16:00:00,24.3,280,26,15.166666666666666
2018-08-26 19:00:00,24.0,275,26,8.799999999999999
2018-08-26 22:00:00,23.6,280,28,9.0
2018-08-27 01:00:00,23.1,295,29,12.833333333333334
2018-08-27 04:00:00,23.0,300,30,14.0
2018-08-27 07:00:00,24.2,300,29,14.333333333333334
2018-08-27 10:00:00,27.5,290,31,11.433333333333332
2018-08-27 13:00:00,30.1,300,23,14.866666666666667
2018-08-27 16:00:00,30.2,280,20,15.733333333333333
2018-08-27 19:00:00,26.3,275,25,15.633333333333333
2018-08-27 22:00:00,25.0,265,29,11.133333333333336
2018-08-28 01:00:00,24.3,265,36,12.366666666666667
2018-08-28 04:00:00,23.9,290,26,15.966666666666669
2018-08-28 07:00:00,24.2,285,35,17.53333333333333
2018-08-28 10:00:00,24.6,285,41,15.6
2018-08-28 13:00:00,29.6,280,28,16.133333333333333
2018-08-28 16:00:00,30.2,255,33,16.3
2018-08-28 19:00:00,26.2,265,44,13.6
2018-08-28 22:00:00,24.9,275,52,13.5
2018-08-29 01:00:00,24.2,285,41,11.7
2018-08-29 04:00:00,23.9,285,44,13.066666666666668
2018-08-29 07:00:00,24.4,290,53,15.533333333333331
2018-08-29 10:00:00,24.9,295,57,15.666666666666666
2018-08-29 13:00:00,26.7,290,43,17.599999999999998
2018-08-29 16:00:00,28.2,290,42,15.566666666666668
2018-08-29 19:00:00,24.7,285,43,17.066666666666666
2018-08-29 22:00:00,24.1,280,50,13.5
2018-08-30 01:00:00,23.9,280,64,15.066666666666668
2018-08-30 04:00:00,23.5,285,65,16.166666666666668
2018-08-30 07:00:00,23.5,290,53,20.766666666666666
2018-08-30 10:00:00,24.6,285,48,20.866666666666667
2018-08-30 13:00:00,28.3,280,36,23.266666666666666
2018-08-30 16:00:00,29.6,270,33,19.6
2018-08-30 19:00:00,25.3,270,26,25.9
2018-08-30 22:00:00,24.8,250,25,24.4
2018-08-31 01:00:00,24.2,230,19,18.33333333333333
2018-08-31 04:00:00,23.7,230,25,18.1
2018-08-31 07:00:00,24.5,235,49,16.066666666666666
2018-08-31 10:00:00,28.4,235,44,16.6
2018-08-31 13:00:00,31.4,230,33,17.1
2018-08-31 16:00:00,31.4,230,29,23.8
2018-08-31 19:00:00,26.6,240,24,26.46666666666667
2018-08-31 22:00:00,25.3,235,39,20.1
2018-09-01 01:00:00,24.4,245,44,14.6
2018-09-01 04:00:00,23.4,255,43,12.9
2018-09-01 07:00:00,24.4,260,29,11.766666666666666
2018-09-01 10:00:00,29.1,265,21,12.300000000000002
2018-09-01 13:00:00,31.2,275,16,13.4
2018-09-01 16:00:00,30.7,285,17,18.7
2018-09-01 19:00:00,27.6,280,12,22.1
2018-09-01 22:00:00,27.0,270,17,18.2
2018-09-02 01:00:00,25.6,265,22,14.266666666666666
2018-09-02 04:00:00,25.0,265,18,21.766666666666666
2018-09-02 07:00:00,25.6,270,15,20.766666666666666
2018-09-02 10:00:00,28.8,270,16,15.066666666666668
2018-09-02 13:00:00,27.3,280,16,20.866666666666667
2018-09-02 16:00:00,26.3,270,18,21.633333333333336
2018-09-02 19:00:00,26.5,280,17,17.066666666666666
2018-09-02 22:00:00,25.4,280,12,10.366666666666664
2018-09-03 01:00:00,25.1,270,10,19.73333333333333
2018-09-03 04:00:00,24.8,270,11,22.100000000000005
2018-09-03 07:00:00,25.7,250,16,20.1
2018-09-03 10:00:00,29.3,260,18,18.96666666666667
2018-09-03 13:00:00,30.1,275,18,21.33333333333333
2018-09-03 16:00:00,28.2,285,14,13.466666666666669
2018-09-03 19:00:00,25.8,280,17,10.4
2018-09-03 22:00:00,25.2,245,17,9.2
2018-09-04 01:00:00,24.6,210,21,17.233333333333334
2018-09-04 04:00:00,24.2,205,23,17.599999999999998
2018-09-04 07:00:00,24.6,220,26,14.766666666666667
2018-09-04 10:00:00,27.7,240,28,12.800000000000002
2018-09-04 13:00:00,29.9,250,13,17.03333333333333
2018-09-04 16:00:00,29.0,240,13,18.933333333333334
2018-09-04 19:00:00,26.3,235,13,13.933333333333332
2018-09-04 22:00:00,25.2,225,20,8.966666666666667
2018-09-05 01:00:00,24.0,235,27,13.433333333333335
2018-09-05 04:00:00,23.3,250,26,18.2
2018-09-05 07:00:00,24.4,260,24,16.3
2018-09-05 10:00:00,28.6,265,20,13.4
2018-09-05 13:00:00,30.5,275,12,14.5
2018-09-05 16:00:00,30.6,280,11,16.2
2018-09-05 19:00:00,27.2,300,12,14.800000000000002
2018-09-05 22:00:00,25.4,290,16,14.266666666666666
2018-09-06 01:00:00,24.4,280,23,14.633333333333333
2018-09-06 04:00:00,23.6,305,18,13.333333333333334
2018-09-06 07:00:00,24.5,340,17,9.066666666666666
2018-09-06 10:00:00,29.1,335,18,12.466666666666669
2018-09-06 13:00:00,32.1,305,14,17.999999999999996
2018-09-06 16:00:00,32.5,295,10,15.566666666666668
2018-09-06 19:00:00,28.5,280,14,23.23333333333333
2018-09-06 22:00:00,26.9,290,7,22.8
2018-09-07 01:00:00,25.7,300,8,21.4
2018-09-07 04:00:00,25.0,275,3,22.73333333333333
2018-09-07 07:00:00,26.8,20,6,21.366666666666664
2018-09-07 10:00:00,31.3,35,9,21.53333333333333
2018-09-07 13:00:00,33.1,40,4,26.066666666666663
2018-09-07 16:00:00,32.8,30,4,28.2
2018-09-07 19:00:00,30.0,60,2,24.83333333333333
2018-09-07 22:00:00,28.3,105,8,18.666666666666668
2018-09-08 01:00:00,26.0,130,11,13.166666666666666
2018-09-08 04:00:00,25.5,100,13,13.066666666666668
2018-09-08 07:00:00,26.3,95,19,16.5
2018-09-08 10:00:00,29.8,100,20,17.566666666666666
2018-09-08 13:00:00,31.1,120,16,14.75
2018-09-08 16:00:00,30.9,105,14,15.01
2018-09-08 19:00:00,27.0,90,17,15.01
2018-09-08 22:00:00,26.0,95,21,15.01
2018-09-09 01:00:00,24.9,105,18,17.58
2018-09-09 04:00:00,24.1,105,19,17.58
2018-09-09 07:00:00,25.2,110,23,17.58
2018-09-09 10:00:00,29.1,105,25,15.2
2018-09-09 13:00:00,30.3,95,27,18.9
2018-09-09 16:00:00,29.6,100,25,20.633333333333333
2018-09-09 19:00:00,26.1,115,23,20.23333333333333
2018-09-09 22:00:00,24.9,115,20,12.933333333333332
2018-09-10 01:00:00,23.9,130,17,15.733333333333334
2018-09-10 04:00:00,23.3,130,13,14.2
2018-09-10 07:00:00,24.5,95,10,14.033333333333331
2018-09-10 10:00:00,28.4,90,13,18.7
2018-09-10 13:00:00,31.2,105,5,25.5
2018-09-10 16:00:00,31.1,105,3,29.433333333333337
2018-09-10 19:00:00,27.8,175,5,36.833333333333336
2018-09-10 22:00:00,26.8,205,5,27.933333333333334
2018-09-11 01:00:00,25.5,180,3,31.8
2018-09-11 04:00:00,24.2,215,2,22.700000000000003
2018-09-11 07:00:00,25.2,305,2,13.733333333333334
2018-09-11 10:00:00,30.0,320,2,16.2
2018-09-11 13:00:00,32.3,325,1,25.366666666666664
2018-09-11 16:00:00,31.6,200,2,32.833333333333336
2018-09-11 19:00:00,28.4,215,4,35.9
2018-09-11 22:00:00,27.4,220,5,28.83333333333333
2018-09-12 01:00:00,26.3,235,4,21.73333333333333
2018-09-12 04:00:00,25.4,205,3,28.066666666666663
2018-09-12 07:00:00,25.7,205,10,21.96666666666667
2018-09-12 10:00:00,29.9,200,5,17.099999999999998
2018-09-12 13:00:00,32.0,175,4,29.866666666666664
2018-09-12 16:00:00,32.4,130,3,16.266666666666666
2018-09-12 19:00:00,27.4,105,5,19.666666666666668
2018-09-12 22:00:00,26.0,125,7,21.2
2018-09-13 01:00:00,25.3,140,5,22.46666666666667
2018-09-13 04:00:00,24.6,95,5,20.2
2018-09-13 07:00:00,25.5,70,9,17.333333333333332
2018-09-13 10:00:00,29.2,90,9,12.033333333333331
2018-09-13 13:00:00,31.6,80,10,18.73333333333333
2018-09-13 16:00:00,31.4,85,11,24.166666666666668
2018-09-13 19:00:00,27.4,95,14,18.566666666666663
2018-09-13 22:00:00,25.8,95,19,21.7
2018-09-14 01:00:00,25.5,105,22,24.0
2018-09-14 04:00:00,25.1,95,24,19.966666666666665
2018-09-14 07:00:00,25.2,75,31,16.7
2018-09-14 10:00:00,29.0,70,32,16.0
2018-09-14 13:00:00,31.2,75,27,24.100000000000005
2018-09-14 16:00:00,30.5,75,28,32.333333333333336
2018-09-14 19:00:00,27.0,75,30,28.8
2018-09-14 22:00:00,26.1,85,33,26.866666666666664
2018-09-15 01:00:00,24.9,80,31,29.23333333333333
2018-09-15 04:00:00,24.4,70,34,29.766666666666666
2018-09-15 07:00:00,25.4,70,38,32.833333333333336
2018-09-15 10:00:00,30.1,80,36,16.533333333333335
2018-09-15 13:00:00,31.8,75,27,27.09166666666667
2018-09-15 16:00:00,31.3,75,26,27.09166666666667
2018-09-15 19:00:00,27.3,65,30,27.09166666666667
2018-09-15 22:00:00,26.3,80,32,27.09166666666667
2018-09-16 01:00:00,25.4,85,26,23.46458333333334
2018-09-16 04:00:00,24.4,85,17,23.46458333333334
2018-09-16 07:00:00,25.8,60,13,23.46458333333334
2018-09-16 10:00:00,30.2,30,11,23.46458333333334
2018-09-16 13:00:00,32.6,10,10,23.46458333333334
2018-09-16 16:00:00,33.0,340,6,23.46458333333334
2018-09-16 19:00:00,29.2,270,11,23.46458333333334
2018-09-16 22:00:00,27.6,245,11,23.46458333333334
2018-09-17 01:00:00,26.2,225,9,24.4
2018-09-17 04:00:00,25.6,235,12,26.4
2018-09-17 07:00:00,26.0,255,17,23.866666666666664
2018-09-17 10:00:00,30.5,245,14,25.5
2018-09-17 13:00:00,33.6,225,15,19.03333333333333
2018-09-17 16:00:00,33.4,210,17,20.366666666666667
2018-09-17 19:00:00,29.0,205,18,19.1
2018-09-17 22:00:00,27.6,190,19,14.833333333333334
2018-09-18 01:00:00,26.6,225,22,17.433333333333334
2018-09-18 04:00:00,25.5,230,19,17.533333333333335
2018-09-18 07:00:00,25.7,225,20,17.733333333333334
2018-09-18 10:00:00,29.8,220,12,19.933333333333334
2018-09-18 13:00:00,31.8,210,14,22.633333333333336
2018-09-18 16:00:00,31.7,185,14,18.666666666666668
2018-09-18 19:00:00,27.0,175,22,16.133333333333333
2018-09-18 22:00:00,25.6,170,26,17.166666666666668
2018-09-19 01:00:00,25.2,185,23,17.900000000000002
2018-09-19 04:00:00,24.8,205,16,19.066666666666663
2018-09-19 07:00:00,25.4,220,10,16.96666666666667
2018-09-19 10:00:00,28.1,175,4,24.4
2018-09-19 13:00:00,29.6,120,5,22.066666666666663
2018-09-19 16:00:00,30.3,100,11,23.666666666666668
2018-09-19 19:00:00,27.0,115,15,24.5
2018-09-19 22:00:00,25.6,120,21,20.933333333333334
2018-09-20 01:00:00,24.7,110,18,19.6
2018-09-20 04:00:00,23.9,95,18,16.566666666666666
2018-09-20 07:00:00,25.0,110,18,17.099999999999998
2018-09-20 10:00:00,28.4,100,17,12.7
2018-09-20 13:00:00,31.0,70,15,16.533333333333335
2018-09-20 16:00:00,30.4,70,15,16.066666666666666
2018-09-20 19:00:00,27.2,80,18,17.900000000000002
2018-09-20 22:00:00,26.1,90,24,19.633333333333333
2018-09-21 01:00:00,25.1,90,22,15.7
2018-09-21 04:00:00,24.2,85,16,14.866666666666667
2018-09-21 07:00:00,25.4,75,13,12.8
2018-09-21 10:00:00,30.0,60,16,17.7
2018-09-21 13:00:00,32.3,50,15,23.666666666666668
2018-09-21 16:00:00,32.1,50,15,29.133333333333336
2018-09-21 19:00:00,27.9,50,16,33.266666666666666
2018-09-21 22:00:00,26.1,85,20,27.4
2018-09-22 01:00:00,25.4,105,21,29.200000000000003
2018-09-22 04:00:00,24.6,120,16,21.633333333333336
2018-09-22 07:00:00,25.8,110,17,19.466666666666665
2018-09-22 10:00:00,29.6,95,20,14.0
2018-09-22 13:00:00,31.7,75,21,12.566666666666668
2018-09-22 16:00:00,31.7,65,16,18.83333333333333
2018-09-22 19:00:00,27.7,85,17,17.4
2018-09-22 22:00:00,26.5,90,25,17.500000000000004
2018-09-23 01:00:00,24.8,90,29,16.266666666666666
2018-09-23 04:00:00,24.0,95,19,15.966666666666669
2018-09-23 07:00:00,24.5,85,22,14.166666666666666
2018-09-23 10:00:00,29.3,90,19,12.733333333333334
2018-09-23 13:00:00,31.8,75,15,15.85
2018-09-23 16:00:00,31.9,75,13,20.6
2018-09-23 19:00:00,28.0,90,11,17.266666666666666
2018-09-23 22:00:00,26.5,100,12,14.2
2018-09-24 01:00:00,25.4,120,15,23.600000000000005
2018-09-24 04:00:00,24.5,120,13,28.399999999999995
2018-09-24 07:00:00,25.6,115,13,15.699999999999998
2018-09-24 10:00:00,29.5,140,11,13.633333333333333
2018-09-24 13:00:00,31.9,150,5,23.266666666666666
2018-09-24 16:00:00,31.8,180,3,21.96666666666667
2018-09-24 19:00:00,27.7,195,12,21.899999999999995
2018-09-24 22:00:00,26.3,200,14,16.133333333333333
2018-09-25 01:00:00,25.0,215,15,26.83333333333333
2018-09-25 04:00:00,24.3,225,12,22.933333333333334
2018-09-25 07:00:00,25.4,210,9,18.866666666666667
2018-09-25 10:00:00,30.1,210,8,15.6
2018-09-25 13:00:00,32.6,220,4,16.066666666666666
2018-09-25 16:00:00,32.5,210,6,32.0
2018-09-25 19:00:00,28.7,230,9,32.766666666666666
2018-09-25 22:00:00,28.3,205,7,32.333333333333336
2018-09-26 01:00:00,26.6,205,6,33.800000000000004
2018-09-26 04:00:00,25.2,190,6,21.9
2018-09-26 07:00:00,26.1,240,6,21.8
2018-09-26 10:00:00,30.8,240,3,27.23333333333333
2018-09-26 13:00:00,32.9,205,4,32.300000000000004
2018-09-26 16:00:00,33.1,210,7,35.300000000000004
2018-09-26 19:00:00,30.0,225,8,31.100000000000005
2018-09-26 22:00:00,28.8,105,0,28.6
2018-09-27 01:00:00,26.8,150,3,35.43333333333333
2018-09-27 04:00:00,26.0,170,6,29.666666666666668
2018-09-27 07:00:00,27.2,160,7,26.8
2018-09-27 10:00:00,31.6,190,7,23.4
2018-09-27 13:00:00,33.2,235,3,20.566666666666663
2018-09-27 16:00:00,33.3,220,4,21.266666666666666
2018-09-27 19:00:00,29.7,215,6,18.066666666666663
2018-09-27 22:00:00,28.4,210,9,17.5
2018-09-28 01:00:00,27.2,215,6,18.566666666666663
2018-09-28 04:00:00,25.9,210,3,17.666666666666668
2018-09-28 07:00:00,26.6,190,5,16.433333333333334
2018-09-28 10:00:00,31.2,155,4,19.633333333333336
2018-09-28 13:00:00,33.5,155,4,23.066666666666663
2018-09-28 16:00:00,32.7,110,4,20.8
2018-09-28 19:00:00,27.9,80,3,16.366666666666667
2018-09-28 22:00:00,26.7,105,6,15.533333333333331
2018-09-29 01:00:00,25.5,75,10,17.0
2018-09-29 04:00:00,24.7,80,12,17.099999999999998
2018-09-29 07:00:00,26.0,85,16,16.933333333333334
2018-09-29 10:00:00,30.1,85,22,15.933333333333332
2018-09-29 13:00:00,31.5,85,24,17.900000000000002
2018-09-29 16:00:00,30.4,85,26,18.433333333333334
2018-09-29 19:00:00,27.1,80,19,16.866666666666667
2018-09-29 22:00:00,26.2,75,19,15.2
2018-09-30 01:00:00,25.3,75,13,11.8
2018-09-30 04:00:00,24.4,70,12,11.766666666666666
2018-09-30 07:00:00,25.3,80,15,13.766666666666666
2018-09-30 10:00:00,29.8,75,20,13.333333333333334
2018-09-30 13:00:00,31.3,75,17,15.4
2018-09-30 16:00:00,31.3,75,14,17.933333333333334
2018-09-30 19:00:00,27.1,80,15,17.066666666666666
2018-09-30 22:00:00,26.1,90,24,16.633333333333336
2018-10-01 01:00:00,25.1,85,24,14.9
2018-10-01 04:00:00,24.3,80,20,13.6
2018-10-01 07:00:00,25.1,80,23,15.5
2018-10-01 10:00:00,29.4,75,24,16.533333333333335
2018-10-01 13:00:00,32.2,60,17,19.266666666666666
2018-10-01 16:00:00,31.8,70,18,17.96666666666667
2018-10-01 19:00:00,26.8,80,29,20.133333333333333
2018-10-01 22:00:00,25.9,80,37,19.5
2018-10-02 01:00:00,25.0,70,26,16.8
2018-10-02 04:00:00,23.8,65,27,19.966666666666665
2018-10-02 07:00:00,24.6,65,22,22.83333333333333
2018-10-02 10:00:00,29.2,55,21,22.83333333333333
2018-10-02 13:00:00,31.3,55,17,27.53333333333333
2018-10-02 16:00:00,31.2,50,16,26.4
2018-10-02 19:00:00,26.4,65,17,23.33333333333333
2018-10-02 22:00:00,25.3,75,27,23.46666666666667
2018-10-03 01:00:00,24.3,55,15,22.8
2018-10-03 04:00:00,23.4,50,21,22.23333333333333
2018-10-03 07:00:00,24.1,60,27,24.8
2018-10-03 10:00:00,28.6,65,30,24.53333333333333
2018-10-03 13:00:00,31.3,60,11,29.2
2018-10-03 16:00:00,30.7,65,16,28.46666666666667
2018-10-03 19:00:00,25.6,75,23,26.6
2018-10-03 22:00:00,24.8,75,29,30.633333333333336
2018-10-04 01:00:00,22.4,55,29,30.933333333333334
2018-10-04 04:00:00,21.3,65,33,27.6
2018-10-04 07:00:00,22.9,80,46,23.633333333333336
2018-10-04 10:00:00,28.3,80,43,23.23333333333333
2018-10-04 13:00:00,31.7,70,26,27.46666666666667
2018-10-04 16:00:00,29.9,65,28,28.100000000000005
2018-10-04 19:00:00,25.2,65,32,22.4
2018-10-04 22:00:00,24.6,65,32,23.8
2018-10-05 01:00:00,22.7,60,25,27.33333333333333
2018-10-05 04:00:00,21.5,55,27,37.2
2018-10-05 07:00:00,22.9,60,24,44.76666666666667
2018-10-05 10:00:00,28.1,65,24,25.03333333333333
2018-10-05 13:00:00,30.9,65,20,28.96666666666667
2018-10-05 16:00:00,30.6,60,20,27.366666666666664
2018-10-05 19:00:00,25.9,70,18,24.633333333333336
2018-10-05 22:00:00,24.5,90,23,25.26666666666667
2018-10-06 01:00:00,23.4,80,13,27.7
2018-10-06 04:00:00,22.3,65,15,21.23333333333333
2018-10-06 07:00:00,23.4,65,22,37.5
2018-10-06 10:00:00,28.5,65,26,41.03333333333334
2018-10-06 13:00:00,31.1,65,16,30.666666666666668
2018-10-06 16:00:00,31.0,65,16,57.13333333333333
2018-10-06 19:00:00,26.0,70,13,55.1
2018-10-06 22:00:00,24.9,100,22,23.46666666666667
2018-10-07 01:00:00,23.9,110,23,44.73333333333333
2018-10-07 04:00:00,22.6,105,17,43.8
2018-10-07 07:00:00,24.1,75,17,32.36666666666667
2018-10-07 10:00:00,29.2,65,23,36.96666666666667
2018-10-07 13:00:00,31.5,65,19,34.46666666666667
2018-10-07 16:00:00,31.2,70,18,36.03333333333333
2018-10-07 19:00:00,26.3,80,18,71.5
2018-10-07 22:00:00,25.0,95,26,51.56666666666666
2018-10-08 01:00:00,24.0,95,18,59.43333333333334
2018-10-08 04:00:00,22.6,80,17,60.26666666666667
2018-10-08 07:00:00,23.8,75,17,33.166666666666664
2018-10-08 10:00:00,29.2,70,22,33.2
2018-10-08 13:00:00,32.1,65,16,33.36666666666667
2018-10-08 16:00:00,31.9,70,14,32.46666666666667
2018-10-08 19:00:00,26.7,70,11,26.899999999999995
2018-10-08 22:00:00,25.3,85,11,48.53333333333333
2018-10-09 01:00:00,24.4,100,17,64.8
2018-10-09 04:00:00,23.2,105,12,56.46666666666667
2018-10-09 07:00:00,24.5,100,10,27.933333333333334
2018-10-09 10:00:00,29.5,90,12,36.46666666666667
2018-10-09 13:00:00,31.9,70,8,43.4
2018-10-09 16:00:00,31.9,70,13,39.3
2018-10-09 19:00:00,27.1,75,16,57.86666666666667
2018-10-09 22:00:00,25.7,85,23,48.1
2018-10-10 01:00:00,24.4,85,21,43.16666666666666
2018-10-10 04:00:00,22.9,85,20,31.73333333333333
2018-10-10 07:00:00,24.1,70,20,23.8
2018-10-10 10:00:00,29.6,70,26,23.5
2018-10-10 13:00:00,32.2,85,21,26.26666666666667
2018-10-10 16:00:00,31.6,90,21,23.366666666666664
2018-10-10 19:00:00,26.8,85,32,18.866666666666667
2018-10-10 22:00:00,25.6,95,31,21.633333333333336
2018-10-11 01:00:00,23.5,100,23,19.8
2018-10-11 04:00:00,22.0,95,33,20.2
2018-10-11 07:00:00,23.0,55,14,18.6
2018-10-11 10:00:00,28.2,35,22,18.766666666666666
2018-10-11 13:00:00,31.6,50,15,23.2
2018-10-11 16:00:00,31.0,70,18,24.53333333333333
2018-10-11 19:00:00,26.1,80,30,19.8
2018-10-11 22:00:00,24.8,75,29,19.5
2018-10-12 01:00:00,22.5,70,18,20.8
2018-10-12 04:00:00,21.7,70,22,17.8
2018-10-12 07:00:00,22.9,70,23,18.03333333333333
2018-10-12 10:00:00,28.6,75,30,17.766666666666666
2018-10-12 13:00:00,30.8,75,20,21.0
2018-10-12 16:00:00,30.7,75,24,30.633333333333336
2018-10-12 19:00:00,26.0,85,25,28.066666666666663
2018-10-12 22:00:00,25.0,80,27,25.96666666666667
2018-10-13 01:00:00,23.5,65,17,21.4
2018-10-13 04:00:00,22.2,70,21,19.83333333333333
2018-10-13 07:00:00,23.8,75,29,19.566666666666663
2018-10-13 10:00:00,29.1,80,32,20.9
2018-10-13 13:00:00,30.9,75,19,25.2
2018-10-13 16:00:00,30.8,70,17,24.96666666666667
2018-10-13 19:00:00,26.9,90,16,21.899999999999995
2018-10-13 22:00:00,25.1,90,17,22.9
2018-10-14 01:00:00,24.1,65,9,24.166666666666668
2018-10-14 04:00:00,23.4,65,8,16.400000000000002
2018-10-14 07:00:00,25.1,80,9,16.7
2018-10-14 10:00:00,29.9,70,10,16.933333333333334
2018-10-14 13:00:00,33.1,65,8,20.0
2018-10-14 16:00:00,32.8,55,8,18.633333333333333
2018-10-14 19:00:00,28.1,65,10,16.433333333333334
2018-10-14 22:00:00,27.0,85,16,16.366666666666667
2018-10-15 01:00:00,25.7,105,17,17.866666666666664
2018-10-15 04:00:00,24.7,110,15,16.333333333333332
2018-10-15 07:00:00,26.2,130,10,18.6
2018-10-15 10:00:00,30.3,165,9,16.2
2018-10-15 13:00:00,33.2,225,1,22.766666666666666
2018-10-15 16:00:00,32.6,160,1,25.26666666666667
2018-10-15 19:00:00,28.6,50,1,22.8
2018-10-15 22:00:00,27.4,65,2,18.6
2018-10-16 01:00:00,26.1,165,3,18.33333333333333
2018-10-16 04:00:00,25.1,110,5,15.533333333333331
2018-10-16 07:00:00,26.5,85,8,16.03333333333333
2018-10-16 10:00:00,30.8,115,8,16.666666666666668
2018-10-16 13:00:00,32.5,195,9,20.566666666666663
2018-10-16 16:00:00,32.3,200,8,20.366666666666667
2018-10-16 19:00:00,28.8,205,10,19.666666666666668
2018-10-16 22:00:00,27.8,190,16,16.933333333333334
2018-10-17 01:00:00,25.6,210,15,17.633333333333336
2018-10-17 04:00:00,24.5,225,15,16.099999999999998
2018-10-17 07:00:00,25.5,265,14,12.866666666666664
2018-10-17 10:00:00,29.7,280,13,15.5
2018-10-17 13:00:00,32.6,295,11,21.566666666666663
2018-10-17 16:00:00,31.6,245,11,22.03333333333333
2018-10-17 19:00:00,27.6,230,16,20.03333333333333
2018-10-17 22:00:00,26.2,230,9,16.066666666666666
2018-10-18 01:00:00,25.3,235,9,17.2
2018-10-18 04:00:00,24.7,260,9,18.4
2018-10-18 07:00:00,25.9,280,3,17.2
2018-10-18 10:00:00,30.0,345,3,16.0
2018-10-18 13:00:00,33.5,55,2,25.1
2018-10-18 16:00:00,29.7,90,5,24.433333333333337
2018-10-18 19:00:00,26.9,170,3,18.166666666666668
2018-10-18 22:00:00,26.0,115,6,14.233333333333334
2018-10-19 01:00:00,24.9,80,7,14.133333333333333
2018-10-19 04:00:00,24.1,70,7,14.5
2018-10-19 07:00:00,25.0,60,10,15.066666666666668
2018-10-19 10:00:00,29.3,50,15,15.333333333333334
2018-10-19 13:00:00,30.8,65,17,22.066666666666663
2018-10-19 16:00:00,30.8,75,17,23.566666666666663
2018-10-19 19:00:00,26.8,80,27,19.36666666666667
2018-10-19 22:00:00,25.8,85,34,15.5
2018-10-20 01:00:00,24.9,80,30,16.0
2018-10-20 04:00:00,23.7,80,35,16.166666666666668
2018-10-20 07:00:00,24.4,90,29,16.5
2018-10-20 10:00:00,28.9,90,27,17.266666666666666
2018-10-20 13:00:00,31.9,85,24,20.1
2018-10-20 16:00:00,30.9,85,23,16.566666666666666
2018-10-20 19:00:00,26.5,90,33,14.9
2018-10-20 22:00:00,25.8,100,33,14.333333333333334
2018-10-21 01:00:00,24.8,95,27,15.366666666666667
2018-10-21 04:00:00,23.9,100,20,11.8
2018-10-21 07:00:00,24.1,145,27,13.566666666666668
2018-10-21 10:00:00,28.0,135,32,10.3
2018-10-21 13:00:00,29.3,140,28,12.0
2018-10-21 16:00:00,29.1,140,24,13.8
2018-10-21 19:00:00,25.6,130,19,10.833333333333334
2018-10-21 22:00:00,24.9,135,20,10.433333333333334
2018-10-22 01:00:00,24.4,155,21,11.466666666666669
2018-10-22 04:00:00,24.0,145,19,10.800000000000002
2018-10-22 07:00:00,25.0,155,23,11.566666666666665
2018-10-22 10:00:00,28.4,165,24,10.566666666666668
2018-10-22 13:00:00,30.7,160,12,12.800000000000002
2018-10-22 16:00:00,30.9,150,11,14.866666666666667
2018-10-22 19:00:00,26.9,150,10,14.666666666666666
2018-10-22 22:00:00,25.7,145,15,11.466666666666669
2018-10-23 01:00:00,24.1,125,18,11.666666666666666
2018-10-23 04:00:00,23.6,125,22,11.266666666666666
2018-10-23 07:00:00,24.8,155,20,10.0
2018-10-23 10:00:00,29.0,150,15,11.333333333333334
2018-10-23 13:00:00,30.6,145,12,16.233333333333334
2018-10-23 16:00:00,30.8,130,12,17.2
2018-10-23 19:00:00,26.9,100,11,15.666666666666666
2018-10-23 22:00:00,25.9,115,14,12.666666666666666
2018-10-24 01:00:00,24.9,110,15,14.2
2018-10-24 04:00:00,24.1,115,17,12.0
2018-10-24 07:00:00,25.0,135,13,15.8
2018-10-24 10:00:00,29.0,130,13,13.4
2018-10-24 13:00:00,31.3,115,12,14.4
