,PM2.5,Temp(C),WindDir,Wind Speed(km/h)
2018-04-25 02:00:00,17.2,27.1,225.0,4.0
2018-04-25 03:00:00,17.4,27.1,225.0,4.0
2018-04-25 04:00:00,16.6,26.4,195.0,7.0
2018-04-25 05:00:00,11.1,26.4,195.0,7.0
2018-04-25 06:00:00,21.3,26.4,195.0,7.0
2018-04-25 07:00:00,18.9,27.0,165.0,3.0
2018-04-25 08:00:00,15.2,27.0,165.0,3.0
2018-04-25 09:00:00,10.0,27.0,165.0,3.0
2018-04-25 10:00:00,11.3,30.7,220.0,3.0
2018-04-25 11:00:00,11.6,30.7,220.0,3.0
2018-04-25 12:00:00,15.2,30.7,220.0,3.0
2018-04-25 13:00:00,13.3,31.6,240.0,7.0
2018-04-25 14:00:00,13.3,31.6,240.0,7.0
2018-04-25 15:00:00,14.9,31.6,240.0,7.0
2018-04-25 16:00:00,14.0,30.5,270.0,6.0
2018-04-25 17:00:00,11.9,30.5,270.0,6.0
2018-04-25 18:00:00,9.6,30.5,270.0,6.0
2018-04-25 19:00:00,9.4,28.1,45.0,2.0
2018-04-25 20:00:00,8.8,28.1,45.0,2.0
2018-04-25 21:00:00,7.6,28.1,45.0,2.0
2018-04-25 22:00:00,8.7,27.8,80.0,4.0
2018-04-25 23:00:00,9.6,27.8,80.0,4.0
2018-04-26 00:00:00,8.6,27.8,80.0,4.0
2018-04-26 01:00:00,8.0,26.8,105.0,4.0
2018-04-26 02:00:00,9.1,26.8,105.0,4.0
2018-04-26 03:00:00,11.5,26.8,105.0,4.0
2018-04-26 04:00:00,10.6,26.1,155.0,8.0
2018-04-26 05:00:00,8.7,26.1,155.0,8.0
2018-04-26 06:00:00,9.9,26.1,155.0,8.0
2018-04-26 07:00:00,8.1,26.4,185.0,8.0
2018-04-26 08:00:00,9.3,26.4,185.0,8.0
2018-04-26 09:00:00,10.3,26.4,185.0,8.0
2018-04-26 10:00:00,11.9,29.5,180.0,7.0
2018-04-26 11:00:00,9.9,29.5,180.0,7.0
2018-04-26 12:00:00,7.1,29.5,180.0,7.0
2018-04-26 13:00:00,7.5,31.0,185.0,9.0
2018-04-26 14:00:00,10.9,31.0,185.0,9.0
2018-04-26 15:00:00,10.709090909090909,31.0,185.0,9.0
2018-04-26 16:00:00,14.9,29.1,155.0,4.0
2018-04-26 17:00:00,13.3,29.1,155.0,4.0
2018-04-26 18:00:00,15.6,29.1,155.0,4.0
2018-04-26 19:00:00,15.9,27.2,195.0,13.0
2018-04-26 20:00:00,18.7,27.2,195.0,13.0
2018-04-26 21:00:00,10.709090909090909,27.2,195.0,13.0
2018-04-26 22:00:00,8.2,26.7,205.0,17.0
2018-04-26 23:00:00,7.6,26.7,205.0,17.0
2018-04-27 00:00:00,9.6,26.7,205.0,17.0
2018-04-27 01:00:00,9.3,26.2,215.0,11.0
2018-04-27 02:00:00,8.0,26.2,215.0,11.0
2018-04-27 03:00:00,7.8,26.2,215.0,11.0
2018-04-27 04:00:00,12.565,26.0,205.0,8.0
2018-04-27 05:00:00,13.2,26.0,205.0,8.0
2018-04-27 06:00:00,15.7,26.0,205.0,8.0
2018-04-27 07:00:00,12.565,26.6,65.0,3.0
2018-04-27 08:00:00,15.0,26.6,65.0,3.0
2018-04-27 09:00:00,8.8,26.6,65.0,3.0
2018-04-27 10:00:00,12.565,29.2,85.0,5.0
2018-04-27 11:00:00,9.8,29.2,85.0,5.0
2018-04-27 12:00:00,12.2,29.2,85.0,5.0
2018-04-27 13:00:00,13.4,30.6,80.0,13.0
2018-04-27 14:00:00,11.8,30.6,80.0,13.0
2018-04-27 15:00:00,17.7,30.6,80.0,13.0
2018-04-27 16:00:00,16.5,30.3,105.0,13.0
2018-04-27 17:00:00,18.0,30.3,105.0,13.0
2018-04-27 18:00:00,14.6,30.3,105.0,13.0
2018-04-27 19:00:00,14.1,28.0,135.0,18.0
2018-04-27 20:00:00,14.8,28.0,135.0,18.0
2018-04-27 21:00:00,12.565,28.0,135.0,18.0
2018-04-27 22:00:00,11.8,27.8,140.0,20.0
2018-04-27 23:00:00,9.2,27.8,140.0,20.0
2018-04-28 00:00:00,9.4,27.8,140.0,20.0
2018-04-28 01:00:00,9.9,27.1,100.0,18.0
2018-04-28 02:00:00,10.2,27.1,100.0,18.0
2018-04-28 03:00:00,10.8,27.1,100.0,18.0
2018-04-28 04:00:00,11.0,26.6,115.0,22.0
2018-04-28 05:00:00,14.7,26.6,115.0,22.0
2018-04-28 06:00:00,15.3,26.6,115.0,22.0
2018-04-28 07:00:00,16.8,27.1,135.0,24.0
2018-04-28 08:00:00,15.3,27.1,135.0,24.0
2018-04-28 09:00:00,14.6,27.1,135.0,24.0
2018-04-28 10:00:00,15.2,30.0,140.0,24.0
2018-04-28 11:00:00,13.0,30.0,140.0,24.0
2018-04-28 12:00:00,12.3,30.0,140.0,24.0
2018-04-28 13:00:00,15.8,31.9,165.0,16.0
2018-04-28 14:00:00,17.4,31.9,165.0,16.0
2018-04-28 15:00:00,16.7,31.9,165.0,16.0
2018-04-28 16:00:00,15.7,29.9,185.0,10.0
2018-04-28 17:00:00,15.2,29.9,185.0,10.0
2018-04-28 18:00:00,14.3,29.9,185.0,10.0
2018-04-28 19:00:00,13.8,28.2,135.0,11.0
2018-04-28 20:00:00,15.1,28.2,135.0,11.0
2018-04-28 21:00:00,12.2,28.2,135.0,11.0
2018-04-28 22:00:00,11.2,27.7,130.0,9.0
2018-04-28 23:00:00,10.8,27.7,130.0,9.0
2018-04-29 00:00:00,11.7,27.7,130.0,9.0
2018-04-29 01:00:00,12.3,27.2,90.0,12.0
2018-04-29 02:00:00,13.8,27.2,90.0,12.0
2018-04-29 03:00:00,12.9,27.2,90.0,12.0
2018-04-29 04:00:00,11.0,26.9,135.0,11.0
2018-04-29 05:00:00,10.7,26.9,135.0,11.0
2018-04-29 06:00:00,11.5,26.9,135.0,11.0
2018-04-29 07:00:00,10.9,27.2,180.0,13.0
2018-04-29 08:00:00,11.8,27.2,180.0,13.0
2018-04-29 09:00:00,12.2,27.2,180.0,13.0
2018-04-29 10:00:00,11.7,29.4,215.0,12.0
2018-04-29 11:00:00,11.3,29.4,215.0,12.0
2018-04-29 12:00:00,12.2,29.4,215.0,12.0
2018-04-29 13:00:00,13.6,31.3,205.0,13.0
2018-04-29 14:00:00,9.8,31.3,205.0,13.0
2018-04-29 15:00:00,8.7,31.3,205.0,13.0
2018-04-29 16:00:00,9.1,30.4,220.0,14.0
2018-04-29 17:00:00,8.5,30.4,220.0,14.0
2018-04-29 18:00:00,10.5,30.4,220.0,14.0
2018-04-29 19:00:00,10.9,28.2,215.0,16.0
2018-04-29 20:00:00,11.254999999999999,28.2,215.0,16.0
2018-04-29 21:00:00,11.254999999999999,28.2,215.0,16.0
2018-04-29 22:00:00,11.254999999999999,28.0,200.0,14.0
2018-04-29 23:00:00,11.254999999999999,28.0,200.0,14.0
2018-04-30 00:00:00,13.468187464709201,28.0,200.0,14.0
2018-04-30 01:00:00,13.468187464709201,27.2,200.0,16.0
2018-04-30 02:00:00,13.468187464709201,27.2,200.0,16.0
2018-04-30 03:00:00,13.468187464709201,27.2,200.0,16.0
2018-04-30 04:00:00,13.468187464709201,26.7,185.0,19.0
2018-04-30 05:00:00,13.468187464709201,26.7,185.0,19.0
2018-04-30 06:00:00,13.468187464709201,26.7,185.0,19.0
2018-04-30 07:00:00,13.468187464709201,27.3,185.0,17.0
2018-04-30 08:00:00,13.468187464709201,27.3,185.0,17.0
2018-04-30 09:00:00,13.468187464709201,27.3,185.0,17.0
2018-04-30 10:00:00,13.468187464709201,29.0,195.0,17.0
2018-04-30 11:00:00,13.468187464709201,29.0,195.0,17.0
2018-04-30 12:00:00,13.468187464709201,29.0,195.0,17.0
2018-04-30 13:00:00,13.468187464709201,29.7,195.0,27.0
2018-04-30 14:00:00,13.468187464709201,29.7,195.0,27.0
2018-04-30 15:00:00,13.468187464709201,29.7,195.0,27.0
2018-04-30 16:00:00,13.468187464709201,30.7,215.0,21.0
2018-04-30 17:00:00,13.468187464709201,30.7,215.0,21.0
2018-04-30 18:00:00,13.468187464709201,30.7,215.0,21.0
2018-04-30 19:00:00,13.468187464709201,28.2,225.0,19.0
2018-04-30 20:00:00,13.468187464709201,28.2,225.0,19.0
2018-04-30 21:00:00,13.468187464709201,28.2,225.0,19.0
2018-04-30 22:00:00,13.468187464709201,27.4,215.0,16.0
2018-04-30 23:00:00,13.468187464709201,27.4,215.0,16.0
2018-05-01 00:00:00,10.7,27.4,215.0,16.0
2018-05-01 01:00:00,9.3,26.9,185.0,16.0
2018-05-01 02:00:00,13.3875,26.9,185.0,16.0
2018-05-01 03:00:00,10.1,26.9,185.0,16.0
2018-05-01 04:00:00,9.15,26.4,180.0,14.0
2018-05-01 05:00:00,13.3875,26.4,180.0,14.0
2018-05-01 06:00:00,16.6,26.4,180.0,14.0
2018-05-01 07:00:00,12.65,26.9,190.0,17.0
2018-05-01 08:00:00,13.3875,26.9,190.0,17.0
2018-05-01 09:00:00,10.7,26.9,190.0,17.0
2018-05-01 10:00:00,8.05,29.3,200.0,16.0
2018-05-01 11:00:00,13.3875,29.3,200.0,16.0
2018-05-01 12:00:00,7.2,29.3,200.0,16.0
2018-05-01 13:00:00,11.75,30.0,210.0,16.0
2018-05-01 14:00:00,13.3875,30.0,210.0,16.0
2018-05-01 15:00:00,19.5,30.0,210.0,16.0
2018-05-01 16:00:00,18.3,29.9,225.0,13.0
2018-05-01 17:00:00,13.3875,29.9,225.0,13.0
2018-05-01 18:00:00,19.7,29.9,225.0,13.0
2018-05-01 19:00:00,19.75,28.6,250.0,11.0
2018-05-01 20:00:00,13.3875,28.6,250.0,11.0
2018-05-01 21:00:00,18.5,28.6,250.0,11.0
2018-05-01 22:00:00,12.25,27.6,275.0,6.0
2018-05-01 23:00:00,13.3875,27.6,275.0,6.0
2018-05-02 00:00:00,10.0,27.6,275.0,6.0
2018-05-02 01:00:00,14.55,27.0,240.0,4.0
2018-05-02 02:00:00,13.3,27.0,240.0,4.0
2018-05-02 03:00:00,14.5,27.0,240.0,4.0
2018-05-02 04:00:00,11.7,26.3,265.0,2.0
2018-05-02 05:00:00,13.3,26.3,265.0,2.0
2018-05-02 06:00:00,13.3,26.3,265.0,2.0
2018-05-02 07:00:00,12.0,26.7,25.0,2.0
2018-05-02 08:00:00,13.3,26.7,25.0,2.0
2018-05-02 09:00:00,11.8,26.7,25.0,2.0
2018-05-02 10:00:00,12.35,29.4,35.0,3.0
2018-05-02 11:00:00,13.3,29.4,35.0,3.0
2018-05-02 12:00:00,14.4,29.4,35.0,3.0
2018-05-02 13:00:00,15.15,31.0,60.0,2.0
2018-05-02 14:00:00,13.3,31.0,60.0,2.0
2018-05-02 15:00:00,19.1,31.0,60.0,2.0
2018-05-02 16:00:00,16.6,30.6,340.0,2.0
2018-05-02 17:00:00,13.3,30.6,340.0,2.0
2018-05-02 18:00:00,12.9,30.6,340.0,2.0
2018-05-02 19:00:00,12.05,27.8,230.0,1.0
2018-05-02 20:00:00,13.3,27.8,230.0,1.0
2018-05-02 21:00:00,10.2,27.8,230.0,1.0
2018-05-02 22:00:00,12.2,27.4,300.0,2.0
2018-05-02 23:00:00,13.3,27.4,300.0,2.0
2018-05-03 00:00:00,14.0,27.4,300.0,2.0
2018-05-03 01:00:00,12.05,26.9,160.0,2.0
2018-05-03 02:00:00,13.012500000000003,26.9,160.0,2.0
2018-05-03 03:00:00,12.4,26.9,160.0,2.0
2018-05-03 04:00:00,10.35,26.2,125.0,4.0
2018-05-03 05:00:00,13.012500000000003,26.2,125.0,4.0
2018-05-03 06:00:00,9.3,26.2,125.0,4.0
2018-05-03 07:00:00,9.4,27.0,95.0,10.0
2018-05-03 08:00:00,13.012500000000003,27.0,95.0,10.0
2018-05-03 09:00:00,8.5,27.0,95.0,10.0
2018-05-03 10:00:00,12.95,29.4,90.0,9.0
2018-05-03 11:00:00,13.012500000000003,29.4,90.0,9.0
2018-05-03 12:00:00,17.2,29.4,90.0,9.0
2018-05-03 13:00:00,13.9,30.9,115.0,8.0
2018-05-03 14:00:00,13.012500000000003,30.9,115.0,8.0
2018-05-03 15:00:00,17.2,30.9,115.0,8.0
2018-05-03 16:00:00,17.65,30.5,90.0,5.0
2018-05-03 17:00:00,13.012500000000003,30.5,90.0,5.0
2018-05-03 18:00:00,18.8,30.5,90.0,5.0
2018-05-03 19:00:00,16.85,27.9,30.0,5.0
2018-05-03 20:00:00,13.012500000000003,27.9,30.0,5.0
2018-05-03 21:00:00,8.9,27.9,30.0,5.0
2018-05-03 22:00:00,8.75,27.4,50.0,5.0
2018-05-03 23:00:00,13.012500000000003,27.4,50.0,5.0
2018-05-04 00:00:00,9.9,27.4,50.0,5.0
2018-05-04 01:00:00,13.15,27.0,35.0,9.0
2018-05-04 02:00:00,13.19375,27.0,35.0,9.0
2018-05-04 03:00:00,12.7,27.0,35.0,9.0
2018-05-04 04:00:00,9.75,26.5,55.0,11.0
2018-05-04 05:00:00,13.19375,26.5,55.0,11.0
2018-05-04 06:00:00,8.3,26.5,55.0,11.0
2018-05-04 07:00:00,11.65,27.0,80.0,14.0
2018-05-04 08:00:00,13.19375,27.0,80.0,14.0
2018-05-04 09:00:00,11.1,27.0,80.0,14.0
2018-05-04 10:00:00,11.25,29.6,95.0,15.0
2018-05-04 11:00:00,13.19375,29.6,95.0,15.0
2018-05-04 12:00:00,11.5,29.6,95.0,15.0
2018-05-04 13:00:00,13.1,30.8,110.0,12.0
2018-05-04 14:00:00,13.19375,30.8,110.0,12.0
2018-05-04 15:00:00,16.8,30.8,110.0,12.0
2018-05-04 16:00:00,15.6,30.4,120.0,12.0
2018-05-04 17:00:00,13.19375,30.4,120.0,12.0
2018-05-04 18:00:00,18.3,30.4,120.0,12.0
2018-05-04 19:00:00,18.85,28.0,120.0,16.0
2018-05-04 20:00:00,13.19375,28.0,120.0,16.0
2018-05-04 21:00:00,15.5,28.0,120.0,16.0
2018-05-04 22:00:00,13.65,27.7,110.0,17.0
2018-05-04 23:00:00,13.19375,27.7,110.0,17.0
2018-05-05 00:00:00,11.9,27.7,110.0,17.0
2018-05-05 01:00:00,12.75,27.3,50.0,16.0
2018-05-05 02:00:00,13.50625,27.3,50.0,16.0
2018-05-05 03:00:00,11.0,27.3,50.0,16.0
2018-05-05 04:00:00,10.9,27.0,55.0,18.0
2018-05-05 05:00:00,13.50625,27.0,55.0,18.0
2018-05-05 06:00:00,10.2,27.0,55.0,18.0
2018-05-05 07:00:00,8.05,27.5,75.0,14.0
2018-05-05 08:00:00,13.50625,27.5,75.0,14.0
2018-05-05 09:00:00,10.1,27.5,75.0,14.0
2018-05-05 10:00:00,11.75,29.8,80.0,11.0
2018-05-05 11:00:00,13.50625,29.8,80.0,11.0
2018-05-05 12:00:00,11.9,29.8,80.0,11.0
2018-05-05 13:00:00,14.95,30.9,95.0,11.0
2018-05-05 14:00:00,13.50625,30.9,95.0,11.0
2018-05-05 15:00:00,16.6,30.9,95.0,11.0
2018-05-05 16:00:00,16.15,30.4,120.0,9.0
2018-05-05 17:00:00,13.50625,30.4,120.0,9.0
2018-05-05 18:00:00,17.2,30.4,120.0,9.0
2018-05-05 19:00:00,17.299999999999997,28.3,165.0,6.0
2018-05-05 20:00:00,13.50625,28.3,165.0,6.0
2018-05-05 21:00:00,18.2,28.3,165.0,6.0
2018-05-05 22:00:00,17.15,27.8,200.0,3.0
2018-05-05 23:00:00,13.50625,27.8,200.0,3.0
2018-05-06 00:00:00,15.5,27.8,200.0,3.0
2018-05-06 01:00:00,14.75,27.5,25.0,4.0
2018-05-06 02:00:00,16.171875,27.5,25.0,4.0
2018-05-06 03:00:00,14.4,27.5,25.0,4.0
2018-05-06 04:00:00,14.0,26.9,45.0,6.0
2018-05-06 05:00:00,16.171875,26.9,45.0,6.0
2018-05-06 06:00:00,14.6,26.9,45.0,6.0
2018-05-06 07:00:00,14.5,27.5,100.0,3.0
2018-05-06 08:00:00,16.171875,27.5,100.0,3.0
2018-05-06 09:00:00,15.3,27.5,100.0,3.0
2018-05-06 10:00:00,16.65,30.1,235.0,2.0
2018-05-06 11:00:00,16.171875,30.1,235.0,2.0
2018-05-06 12:00:00,13.1,30.1,235.0,2.0
2018-05-06 13:00:00,13.4,31.1,245.0,6.0
2018-05-06 14:00:00,16.171875,31.1,245.0,6.0
2018-05-06 15:00:00,15.2,31.1,245.0,6.0
2018-05-06 16:00:00,21.4,30.0,265.0,10.0
2018-05-06 17:00:00,16.171875,30.0,265.0,10.0
2018-05-06 18:00:00,22.1,30.0,265.0,10.0
2018-05-06 19:00:00,20.6,28.2,305.0,5.0
2018-05-06 20:00:00,16.171875,28.2,305.0,5.0
2018-05-06 21:00:00,17.8,28.2,305.0,5.0
2018-05-06 22:00:00,15.45,27.6,305.0,5.0
2018-05-06 23:00:00,16.171875,27.6,305.0,5.0
2018-05-07 00:00:00,14.6,27.6,305.0,5.0
2018-05-07 01:00:00,15.3,27.1,85.0,5.0
2018-05-07 02:00:00,11.971874999999999,27.1,85.0,5.0
2018-05-07 03:00:00,15.8,27.1,85.0,5.0
2018-05-07 04:00:00,11.4,26.5,130.0,5.0
2018-05-07 05:00:00,11.971874999999999,26.5,130.0,5.0
2018-05-07 06:00:00,10.5,26.5,130.0,5.0
2018-05-07 07:00:00,16.2,27.1,200.0,7.0
2018-05-07 08:00:00,11.971874999999999,27.1,200.0,7.0
2018-05-07 09:00:00,11.1,27.1,200.0,7.0
2018-05-07 10:00:00,10.4,29.8,230.0,12.0
2018-05-07 11:00:00,11.971874999999999,29.8,230.0,12.0
2018-05-07 12:00:00,10.2,29.8,230.0,12.0
2018-05-07 13:00:00,11.25,31.3,210.0,9.0
2018-05-07 14:00:00,11.971874999999999,31.3,210.0,9.0
2018-05-07 15:00:00,11.4,31.3,210.0,9.0
2018-05-07 16:00:00,12.1,30.4,250.0,13.0
2018-05-07 17:00:00,11.971874999999999,30.4,250.0,13.0
2018-05-07 18:00:00,8.6,30.4,250.0,13.0
2018-05-07 19:00:00,9.4,28.3,305.0,13.0
2018-05-07 20:00:00,11.971874999999999,28.3,305.0,13.0
2018-05-07 21:00:00,11.1,28.3,305.0,13.0
2018-05-07 22:00:00,12.2,27.6,285.0,5.0
2018-05-07 23:00:00,11.971874999999999,27.6,285.0,5.0
2018-05-08 00:00:00,12.6,27.6,285.0,5.0
2018-05-08 01:00:00,14.35,26.9,165.0,10.0
2018-05-08 02:00:00,15.309375,26.9,165.0,10.0
2018-05-08 03:00:00,13.6,26.9,165.0,10.0
2018-05-08 04:00:00,11.8,26.3,185.0,14.0
2018-05-08 05:00:00,15.309375,26.3,185.0,14.0
2018-05-08 06:00:00,10.3,26.3,185.0,14.0
2018-05-08 07:00:00,10.5,26.8,205.0,12.0
2018-05-08 08:00:00,15.309375,26.8,205.0,12.0
2018-05-08 09:00:00,10.0,26.8,205.0,12.0
2018-05-08 10:00:00,12.05,29.7,215.0,15.0
2018-05-08 11:00:00,15.309375,29.7,215.0,15.0
2018-05-08 12:00:00,10.6,29.7,215.0,15.0
2018-05-08 13:00:00,18.3,31.5,225.0,16.0
2018-05-08 14:00:00,15.309375,31.5,225.0,16.0
2018-05-08 15:00:00,20.2,31.5,225.0,16.0
2018-05-08 16:00:00,21.6,30.5,215.0,13.0
2018-05-08 17:00:00,15.309375,30.5,215.0,13.0
2018-05-08 18:00:00,20.6,30.5,215.0,13.0
2018-05-08 19:00:00,22.200000000000003,28.4,245.0,10.0
2018-05-08 20:00:00,15.309375,28.4,245.0,10.0
2018-05-08 21:00:00,19.1,28.4,245.0,10.0
2018-05-08 22:00:00,17.15,27.8,250.0,8.0
2018-05-08 23:00:00,15.309375,27.8,250.0,8.0
2018-05-09 00:00:00,14.8,27.8,250.0,8.0
2018-05-09 01:00:00,14.0,27.1,200.0,7.0
2018-05-09 02:00:00,13.512500000000001,27.1,200.0,7.0
2018-05-09 03:00:00,15.2,27.1,200.0,7.0
2018-05-09 04:00:00,14.8,26.6,190.0,6.0
2018-05-09 05:00:00,13.512500000000001,26.6,190.0,6.0
2018-05-09 06:00:00,13.8,26.6,190.0,6.0
2018-05-09 07:00:00,14.5,27.2,200.0,3.0
2018-05-09 08:00:00,13.512500000000001,27.2,200.0,3.0
2018-05-09 09:00:00,11.8,27.2,200.0,3.0
2018-05-09 10:00:00,16.3,30.1,190.0,4.0
2018-05-09 11:00:00,13.512500000000001,30.1,190.0,4.0
2018-05-09 12:00:00,16.5,30.1,190.0,4.0
2018-05-09 13:00:00,13.2,31.1,200.0,5.0
2018-05-09 14:00:00,13.512500000000001,31.1,200.0,5.0
2018-05-09 15:00:00,9.5,31.1,200.0,5.0
2018-05-09 16:00:00,12.3,30.3,215.0,6.0
2018-05-09 17:00:00,13.512500000000001,30.3,215.0,6.0
2018-05-09 18:00:00,13.3,30.3,215.0,6.0
2018-05-09 19:00:00,12.8,28.3,245.0,3.0
2018-05-09 20:00:00,13.512500000000001,28.3,245.0,3.0
2018-05-09 21:00:00,10.6,28.3,245.0,3.0
2018-05-09 22:00:00,12.8,27.4,50.0,3.0
2018-05-09 23:00:00,13.512500000000001,27.4,50.0,3.0
2018-05-10 00:00:00,12.0,27.4,50.0,3.0
2018-05-10 01:00:00,11.8,26.8,105.0,3.0
2018-05-10 02:00:00,16.096874999999997,26.8,105.0,3.0
2018-05-10 03:00:00,13.4,26.8,105.0,3.0
2018-05-10 04:00:00,12.75,26.4,135.0,5.0
2018-05-10 05:00:00,16.096874999999997,26.4,135.0,5.0
2018-05-10 06:00:00,14.8,26.4,135.0,5.0
2018-05-10 07:00:00,13.7,27.1,105.0,6.0
2018-05-10 08:00:00,16.096874999999997,27.1,105.0,6.0
2018-05-10 09:00:00,13.6,27.1,105.0,6.0
2018-05-10 10:00:00,14.65,29.9,100.0,10.0
2018-05-10 11:00:00,16.096874999999997,29.9,100.0,10.0
2018-05-10 12:00:00,20.4,29.9,100.0,10.0
2018-05-10 13:00:00,16.95,31.2,120.0,3.0
2018-05-10 14:00:00,16.096874999999997,31.2,120.0,3.0
2018-05-10 15:00:00,17.7,31.2,120.0,3.0
2018-05-10 16:00:00,20.85,30.7,305.0,3.0
2018-05-10 17:00:00,16.096874999999997,30.7,305.0,3.0
2018-05-10 18:00:00,22.1,30.7,305.0,3.0
2018-05-10 19:00:00,19.75,28.5,0.0,6.0
2018-05-10 20:00:00,16.096874999999997,28.5,0.0,6.0
2018-05-10 21:00:00,18.2,28.5,0.0,6.0
2018-05-10 22:00:00,14.9,27.8,40.0,7.0
2018-05-10 23:00:00,16.096874999999997,27.8,40.0,7.0
2018-05-11 00:00:00,14.0,27.8,40.0,7.0
2018-05-11 01:00:00,14.45,27.2,40.0,8.0
2018-05-11 02:00:00,17.328125,27.2,40.0,8.0
2018-05-11 03:00:00,13.4,27.2,40.0,8.0
2018-05-11 04:00:00,13.4,26.7,65.0,7.0
2018-05-11 05:00:00,17.328125,26.7,65.0,7.0
2018-05-11 06:00:00,12.7,26.7,65.0,7.0
2018-05-11 07:00:00,17.4,27.0,90.0,11.0
2018-05-11 08:00:00,17.328125,27.0,90.0,11.0
2018-05-11 09:00:00,14.5,27.0,90.0,11.0
2018-05-11 10:00:00,12.25,29.5,95.0,10.0
2018-05-11 11:00:00,17.328125,29.5,95.0,10.0
2018-05-11 12:00:00,11.4,29.5,95.0,10.0
2018-05-11 13:00:00,19.9,30.7,145.0,9.0
2018-05-11 14:00:00,17.328125,30.7,145.0,9.0
2018-05-11 15:00:00,21.4,30.7,145.0,9.0
2018-05-11 16:00:00,27.55,30.6,180.0,10.0
2018-05-11 17:00:00,17.328125,30.6,180.0,10.0
2018-05-11 18:00:00,27.1,30.6,180.0,10.0
2018-05-11 19:00:00,21.3,28.0,175.0,4.0
2018-05-11 20:00:00,17.328125,28.0,175.0,4.0
2018-05-11 21:00:00,21.3,28.0,175.0,4.0
2018-05-11 22:00:00,15.2,27.7,90.0,3.0
2018-05-11 23:00:00,17.328125,27.7,90.0,3.0
2018-05-12 00:00:00,15.6,27.7,90.0,3.0
2018-05-12 01:00:00,15.35,27.1,25.0,9.0
2018-05-12 02:00:00,17.643749999999997,27.1,25.0,9.0
2018-05-12 03:00:00,16.5,27.1,25.0,9.0
2018-05-12 04:00:00,17.15,26.7,65.0,9.0
2018-05-12 05:00:00,17.643749999999997,26.7,65.0,9.0
2018-05-12 06:00:00,20.8,26.7,65.0,9.0
2018-05-12 07:00:00,13.95,27.1,80.0,15.0
2018-05-12 08:00:00,17.643749999999997,27.1,80.0,15.0
2018-05-12 09:00:00,14.8,27.1,80.0,15.0
2018-05-12 10:00:00,18.4,29.4,80.0,14.0
2018-05-12 11:00:00,17.643749999999997,29.4,80.0,14.0
2018-05-12 12:00:00,12.5,29.4,80.0,14.0
2018-05-12 13:00:00,16.8,30.7,100.0,12.0
2018-05-12 14:00:00,17.643749999999997,30.7,100.0,12.0
2018-05-12 15:00:00,17.1,30.7,100.0,12.0
2018-05-12 16:00:00,22.8,30.3,130.0,9.0
2018-05-12 17:00:00,17.643749999999997,30.3,130.0,9.0
2018-05-12 18:00:00,21.9,30.3,130.0,9.0
2018-05-12 19:00:00,20.45,28.2,155.0,7.0
2018-05-12 20:00:00,17.643749999999997,28.2,155.0,7.0
2018-05-12 21:00:00,20.3,28.2,155.0,7.0
2018-05-12 22:00:00,17.9,27.9,150.0,5.0
2018-05-12 23:00:00,17.643749999999997,27.9,150.0,5.0
2018-05-13 00:00:00,14.7,27.9,150.0,5.0
2018-05-13 01:00:00,19.4,27.3,40.0,9.0
2018-05-13 02:00:00,15.315625,27.3,40.0,9.0
2018-05-13 03:00:00,18.7,27.3,40.0,9.0
2018-05-13 04:00:00,11.3,26.8,65.0,11.0
2018-05-13 05:00:00,15.315625,26.8,65.0,11.0
2018-05-13 06:00:00,11.1,26.8,65.0,11.0
2018-05-13 07:00:00,13.4,27.2,85.0,10.0
2018-05-13 08:00:00,15.315625,27.2,85.0,10.0
2018-05-13 09:00:00,15.4,27.2,85.0,10.0
2018-05-13 10:00:00,13.15,29.6,95.0,11.0
2018-05-13 11:00:00,15.315625,29.6,95.0,11.0
2018-05-13 12:00:00,13.4,29.6,95.0,11.0
2018-05-13 13:00:00,15.35,30.8,130.0,8.0
2018-05-13 14:00:00,15.315625,30.8,130.0,8.0
2018-05-13 15:00:00,21.3,30.8,130.0,8.0
2018-05-13 16:00:00,18.35,29.9,135.0,4.0
2018-05-13 17:00:00,15.315625,29.9,135.0,4.0
2018-05-13 18:00:00,20.4,29.9,135.0,4.0
2018-05-13 19:00:00,14.9,28.2,110.0,6.0
2018-05-13 20:00:00,15.315625,28.2,110.0,6.0
2018-05-13 21:00:00,11.5,28.2,110.0,6.0
2018-05-13 22:00:00,12.7,27.8,85.0,6.0
2018-05-13 23:00:00,15.315625,27.8,85.0,6.0
2018-05-14 00:00:00,11.8,27.8,85.0,6.0
2018-05-14 01:00:00,12.45,27.2,20.0,6.0
2018-05-14 02:00:00,14.328125000000004,27.2,20.0,6.0
2018-05-14 03:00:00,12.6,27.2,20.0,6.0
2018-05-14 04:00:00,11.1,26.6,55.0,7.0
2018-05-14 05:00:00,14.328125000000004,26.6,55.0,7.0
2018-05-14 06:00:00,11.1,26.6,55.0,7.0
2018-05-14 07:00:00,10.75,27.2,95.0,10.0
2018-05-14 08:00:00,14.328125000000004,27.2,95.0,10.0
2018-05-14 09:00:00,12.8,27.2,95.0,10.0
2018-05-14 10:00:00,12.65,29.5,95.0,11.0
2018-05-14 11:00:00,14.328125000000004,29.5,95.0,11.0
2018-05-14 12:00:00,12.9,29.5,95.0,11.0
2018-05-14 13:00:00,14.4,30.6,110.0,8.0
2018-05-14 14:00:00,14.328125000000004,30.6,110.0,8.0
